Time,Motion,Target,Details,Cam_Position,Cam_FocalPoint,Cam_Distance,Sister1,inside/outside_1,Number_of_neighbors,Sister2,inside/outside_2,Sister2_in_Neighborhood
78.915613,Rotate,MainView,-,"(180.1686997478961, -17.48977781202381, 92.06160715246148)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
79.023023,Rotate,MainView,-,"(126.61315468813834, -88.26045916426469, 99.95343939768323)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
79.128884,Rotate,MainView,-,"(77.36338722434036, -116.69005328437102, 90.8209573764968)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
79.225430,Rotate,MainView,-,"(50.11672673031852, -124.40490885463247, 82.18510920843613)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
79.328954,Rotate,MainView,-,"(26.531983628834972, -127.01433889539004, 72.89051679448126)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
79.435573,Rotate,MainView,-,"(2.853736353526144, -125.73634415355258, 61.81605717518726)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
79.531801,Rotate,MainView,-,"(-9.168666884537597, -123.4603824059736, 55.46550684301208)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
79.628735,Rotate,MainView,-,"(-21.33531411833416, -119.90257942965042, 48.477756165253595)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
79.728070,Rotate,MainView,-,"(-35.07012171556334, -114.14857229511212, 39.81231060839437)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
79.823050,Rotate,MainView,-,"(-49.29580434321635, -105.82622611509785, 29.780609179878557)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
79.936949,Rotate,MainView,-,"(-56.796912798220454, -100.22468167650132, 23.9484247309797)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,108,inside,-
80.021825,Rotate,MainView,-,"(-62.847540497182486, -92.68826502195348, 39.03591154262211)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,108,inside,-
80.127024,Rotate,MainView,-,"(-71.83165047930149, -41.23524590611679, 101.98785722862334)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,108,inside,-
80.235089,Rotate,MainView,-,"(-63.86571484365779, -7.209933379232478, 126.38501405971469)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
80.337263,Rotate,MainView,-,"(-54.13085211796025, 16.50698960575498, 138.2084340070754)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
80.425661,Rotate,MainView,-,"(-44.61905082043695, 34.537417294936276, 144.5812314139981)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
80.519254,Rotate,MainView,-,"(-23.359114934165436, 66.1767114714901, 150.1027037278038)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
80.629863,Rotate,MainView,-,"(-12.895486749946519, 78.98688743709775, 150.03863474148181)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
80.736584,Rotate,MainView,-,"(3.011607010490618, 95.98127590808001, 147.4435706964885)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
80.830328,Rotate,MainView,-,"(26.493631743858664, 116.62390037183556, 139.13660603660932)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971274,101,inside,11,108,inside,-
80.928932,Rotate,MainView,-,"(30.601582595057003, 119.75233432431565, 137.19715162882594)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971274,101,inside,11,108,inside,-
81.037007,Rotate,MainView,-,"(27.518539137192654, 117.41728872309548, 138.6656804160368)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971274,101,inside,11,108,inside,-
81.428798,Rotate,MainView,-,"(46.136872373994, 130.36346343462063, 128.63404326171664)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971274,101,inside,11,108,inside,-
81.527674,Rotate,MainView,-,"(91.23137806915364, 150.10906295935877, 92.64352721138567)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971274,101,inside,11,108,inside,-
81.637207,Rotate,MainView,-,"(120.30055437128362, 152.2674865775721, 58.797569745333156)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,108,inside,-
81.728206,Rotate,MainView,-,"(133.63883979284546, 149.0019846405192, 38.98126018189295)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
81.829319,Rotate,MainView,-,"(142.55564468996698, 144.41184816195926, 23.309555084963236)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,108,inside,-
81.942340,Rotate,MainView,-,"(144.65441844137672, 142.93532648801624, 19.221910124203777)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
82.030295,Rotate,MainView,-,"(148.5751737806069, 139.63748284597162, 11.042337314786835)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
82.146404,Rotate,MainView,-,"(144.8858855103613, 142.51212845698396, 8.118400369352218)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
82.248230,Rotate,MainView,-,"(84.15375346771175, 165.61844715946958, -29.573888325693893)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
82.343827,Rotate,MainView,-,"(0.7969503567895941, 149.4384909298968, -60.65749243123587)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
82.410666,Rotate,MainView,-,"(0.7969503567895941, 149.4384909298968, -60.65749243123587)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
82.414954,Rotate,MainView,-,"(0.5307764426770031, 149.68901366724504, -60.07284735635713)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
82.428165,Rotate,MainView,-,"(0.0010543476369330174, 150.1826010932085, -58.89920467824155)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
82.444830,Rotate,MainView,-,"(-0.26248374814543135, 150.42565638463057, -58.31022941946952)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
82.461051,Rotate,MainView,-,"(-18.597418503668102, 161.54744051548386, -5.587659235958448)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
82.553397,Rotate,MainView,-,"(-28.10019627500896, 155.34524821401985, 46.02226623726584)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
82.636216,Rotate,MainView,-,"(-27.41113443995019, 121.91433512950474, 111.03639691083151)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
82.749411,Rotate,MainView,-,"(-20.916105969069346, 96.03537665974369, 136.88246794084895)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
82.851837,Rotate,MainView,-,"(-13.2661497180974, 72.88924883633291, 152.4398709955771)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
82.942518,Rotate,MainView,-,"(15.526221236161668, 85.4479058359838, 156.42700423404779)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
83.048689,Rotate,MainView,-,"(134.3161543645342, 105.47853689500887, 115.32129477371845)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
83.149055,Rotate,MainView,-,"(150.02468379839112, 103.23430320272227, 101.02483536839368)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
83.246273,Rotate,MainView,-,"(195.9117842053153, 70.14278233921429, 11.209455390737691)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
83.353806,Rotate,MainView,-,"(183.92334833488502, 25.815076907524578, -61.253666171639495)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
83.438950,Rotate,MainView,-,"(180.8034966225782, 21.64749074189753, -66.76843059052116)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
83.546477,Rotate,MainView,-,"(177.04727377726402, 17.0949197072217, -72.5658304041483)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
83.646500,Rotate,MainView,-,"(161.58251761115434, 1.6593407482356732, -90.44423822865349)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
83.753965,Rotate,MainView,-,"(158.9406996891471, 8.588895591996454, -94.11125683001703)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
83.842724,Rotate,MainView,-,"(157.50364500055971, 12.065763992185584, -95.8318473308336)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
83.948715,Rotate,MainView,-,"(148.88983250294444, 30.054592678741955, -103.4730193685315)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
84.048951,Rotate,MainView,-,"(183.18304754309412, 69.98488133775118, -44.38496464776247)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
84.149767,Rotate,MainView,-,"(89.19042607975814, 150.3858284718509, -60.68034652654052)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
84.250920,Rotate,MainView,-,"(7.527503175991171, 159.79428692376518, -44.42321794796839)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
84.342566,Rotate,MainView,-,"(-18.369994146862332, 153.94516610954392, -34.82318328505768)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
84.462039,Rotate,MainView,-,"(-50.248723667398416, 139.06659131815496, -19.14226868403533)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
84.554513,Rotate,MainView,-,"(-76.38482900359907, 117.06654379817444, -1.3541160715622613)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
84.650157,Rotate,MainView,-,"(-81.45734335286932, 111.07227463947358, 2.965943196406254)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
85.272866,Rotate,MainView,-,"(-88.77596786739382, 100.77364326020408, 10.029218172918576)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
85.354545,Rotate,MainView,-,"(-106.79193016894894, 49.455588051265515, 40.482272333591496)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
85.451017,Rotate,MainView,-,"(-110.52696036459497, 28.547770661890876, 0.4126697411831799)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
85.574886,Rotate,MainView,-,"(-105.98120496185192, 14.399648482357854, -25.19287896880779)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
85.650533,Rotate,MainView,-,"(-99.8777024410333, 4.922523902117956, -41.6921840355061)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
85.776093,Rotate,MainView,-,"(-100.64811406384285, -14.254706635957124, -30.844105764032463)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
85.877875,Rotate,MainView,-,"(-98.97329730642679, -30.51321675752738, -20.59118602527176)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
85.975798,Rotate,MainView,-,"(-95.81084310954512, -43.86820329840694, -11.358881555207326)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
86.056919,Rotate,MainView,-,"(-94.03066766824222, -49.237015439728225, -7.416627058393088)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
86.176742,Rotate,MainView,-,"(-86.00269929133464, -66.45750886450293, 6.279560686752367)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
86.271016,Rotate,MainView,-,"(-71.32880012060784, -85.89950553081928, 24.287239731937245)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,108,inside,-
86.359038,Rotate,MainView,-,"(-49.92514517387489, -102.97885714580505, 43.96776383006056)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
86.459328,Rotate,MainView,-,"(-42.445107656779335, -107.12447371279657, 49.78105935882566)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
86.560809,Rotate,MainView,-,"(-41.41830090762581, -107.63671435934845, 50.545878684451054)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
86.842815,Click,MainView,61,"(-41.41830090762581, -107.63671435934845, 50.545878684451054)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,61,inside,-
86.968848,Rotate,MainView,-,"(-17.50670395385396, -125.006095716868, 6.740690584809052)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,61,inside,-
87.068234,Rotate,MainView,-,"(34.56079484351707, -118.94895358483791, -59.48438396262337)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,61,inside,-
87.168210,Rotate,MainView,-,"(54.695567998469926, -106.85690006732, -78.6145749592699)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,61,inside,-
87.277335,Rotate,MainView,-,"(71.86674359135293, -92.66547161760732, -92.35103766861661)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,61,inside,-
87.370969,Rotate,MainView,-,"(78.04150812697915, -86.64021034021772, -96.67793215898625)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,61,inside,-
87.468727,Rotate,MainView,-,"(84.52580411843013, -79.74708657383425, -100.84569572221824)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,61,inside,-
87.570093,Rotate,MainView,-,"(90.84690183306168, -72.43028305268936, -104.51170346872856)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,61,inside,-
87.676524,Rotate,MainView,-,"(91.36155934954334, -72.68311893924675, -104.1287913205012)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,61,inside,-
87.785872,Rotate,MainView,-,"(89.27422396930706, -75.16717064248387, -102.96364453231486)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,61,inside,-
87.888042,Rotate,MainView,-,"(13.054974195006032, -126.61016997321167, -34.66016219839256)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,61,inside,-
87.968607,Rotate,MainView,-,"(-9.331868723144197, -127.1209969139545, -5.020769593270682)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,61,inside,-
88.089155,Rotate,MainView,-,"(-38.45386802319458, -111.09851862975732, 44.48321083373894)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,61,inside,-
88.168886,Rotate,MainView,-,"(-45.411906870646014, -101.80729186756902, 59.89506751502641)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,61,inside,-
88.269487,Rotate,MainView,-,"(-49.923094614745, -93.23368990929247, 71.55995361751181)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,61,inside,-
88.389417,Rotate,MainView,-,"(-50.649097437551184, -91.56116479224441, 73.62928189940584)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,61,inside,-
88.968054,Click,MainView,108,"(-50.649097437551184, -91.56116479224441, 73.62928189940584)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
90.683193,Rotate,MainView,-,"(-53.40225573879248, -84.0829045993262, 82.22168389680137)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
90.798748,Rotate,MainView,-,"(-56.91397280420261, -69.5278189079909, 96.47248872278772)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
90.891600,Rotate,MainView,-,"(-58.528746749362675, -55.67582826423029, 107.72214605735024)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
90.998049,Rotate,MainView,-,"(-81.1451068173794, -41.71883484932253, 86.96530820728326)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
91.083667,Rotate,MainView,-,"(-97.6732674792862, -25.35234416614191, 63.50621049062534)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971272,101,inside,11,108,inside,-
91.191169,Rotate,MainView,-,"(-106.82471811033501, -9.800847620437999, 41.79319241500805)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
91.288446,Rotate,MainView,-,"(-111.19997881437152, 7.903934769822874, 17.60665007995477)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
91.399766,Rotate,MainView,-,"(-110.2364558001952, 23.96470028852326, -3.899051367072209)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
91.509966,Rotate,MainView,-,"(-109.58162054913689, 26.84625936390608, -7.715020041930876)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
91.997942,Rotate,MainView,-,"(-109.61637404313488, 27.398648388668487, -7.303828337200092)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
92.089836,Rotate,MainView,-,"(-108.96027952037156, 46.559046355720795, 7.3149327362771706)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
92.196716,Rotate,MainView,-,"(-104.33578748702263, 66.11267091005897, 22.990025101670316)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
92.316106,Rotate,MainView,-,"(-101.11100422724675, 74.21917761356048, 29.738626852465632)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
92.408672,Rotate,MainView,-,"(-100.42581059137271, 75.71047334409282, 30.997703077446655)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
92.594919,Rotate,MainView,-,"(-101.78769364674304, 68.57098064809044, 40.19044732586071)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
92.692471,Rotate,MainView,-,"(-102.20069322196184, 55.3347237425356, 56.061775212933775)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
92.811565,Rotate,MainView,-,"(-101.14567442843635, 46.6171171354153, 65.7787144347153)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
92.908355,Rotate,MainView,-,"(-98.9403520672446, 37.238340494749735, 75.63887533727019)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
93.009913,Rotate,MainView,-,"(-95.43459104930022, 27.244119245430614, 85.50493370772482)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
93.109964,Rotate,MainView,-,"(-90.23075097611598, 16.223641929060683, 95.64178384745293)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
93.207381,Rotate,MainView,-,"(-87.81680362828578, 11.913290050155425, 99.39649583574301)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
93.303764,Rotate,MainView,-,"(-86.67726880631061, 10.00078692704042, 101.02447989515728)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
93.429386,Rotate,MainView,-,"(-83.33559633416039, 4.757591283004232, 105.36694466504387)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
93.502370,Rotate,MainView,-,"(-78.65143250255366, -1.8658984179018043, 110.59585467026375)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
93.709765,Rotate,MainView,-,"(-74.2643921813465, -7.481576343909651, 114.79859143812398)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
93.806309,Rotate,MainView,-,"(-77.49248757713465, -14.851638482347418, 108.30297083084638)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
93.898928,Rotate,MainView,-,"(-78.45122842019384, -17.277470449995857, 106.04881818460713)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
94.010720,Rotate,MainView,-,"(-76.91411870287403, -19.132378055327194, 107.39163291372306)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
94.109121,Rotate,MainView,-,"(-79.87525951023284, -27.707727826988613, 98.92687067511088)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
94.213206,Rotate,MainView,-,"(-80.81738680965049, -30.967347518644672, 95.49451223579946)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971272,101,inside,11,108,inside,-
94.308879,Rotate,MainView,-,"(-80.9423070294628, -31.429258173509638, 94.99807135949425)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
94.709693,Rotate,MainView,-,"(-78.65434732173662, -23.929055281986876, 102.75503600805996)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
94.809508,Rotate,MainView,-,"(-73.86475251488298, -11.803461678862465, 114.01883846966864)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
94.909638,Rotate,MainView,-,"(-73.41894417928779, -10.815551762480998, 114.8714580249019)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712726,101,inside,11,108,inside,-
95.009324,Rotate,MainView,-,"(-72.49998480139065, -8.832951368555989, 116.55411938236779)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712723,101,inside,11,108,inside,-
95.117837,Rotate,MainView,-,"(-72.26457401104197, -8.335943683758558, 116.97003425238586)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
95.209496,Rotate,MainView,-,"(-71.78697851737391, -7.340365410693985, 117.79610787354011)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971273,101,inside,11,108,inside,-
95.408738,Rotate,MainView,-,"(-71.300381520309, -6.342766463737087, 118.61445430654697)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
95.608113,Rotate,MainView,-,"(-71.05371901137886, -5.843232972640539, 119.02071032930064)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,108,inside,-
97.521482,Click,MainView,97,"(-71.05371901137886, -5.843232972640539, 119.02071032930064)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712732,101,inside,11,97,inside,-
98.556671,Rotate,MainView,-,"(-53.460937074512614, 23.121438279869786, 138.7244738567014)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,97,inside,-
98.636321,Rotate,MainView,-,"(-37.36492916103776, 43.409562073285024, 148.1082294336658)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,97,inside,-
98.728357,Rotate,MainView,-,"(-28.328546808324404, 53.31557495933481, 151.31172341579293)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,97,inside,-
98.838728,Rotate,MainView,-,"(-4.460278721725267, 75.89116868985555, 154.77867078903853)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,97,inside,-
98.935278,Rotate,MainView,-,"(17.175964337809628, 92.85018523982276, 153.04400930550239)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,97,inside,-
99.051870,Rotate,MainView,-,"(27.805961316125792, 100.15089245019088, 150.75676731558)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,97,inside,-
99.150950,Rotate,MainView,-,"(39.13212433338197, 107.2341845244725, 147.35196545445848)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,97,inside,-
99.242400,Rotate,MainView,-,"(31.389845553563696, 116.1332544816026, 140.21674687264766)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,97,inside,-
99.351024,Rotate,MainView,-,"(28.70406806921125, 119.07693402084996, 137.4936679326949)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,97,inside,-
100.562639,Click,MainView,140,"(28.70406806921125, 119.07693402084996, 137.4936679326949)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,140,inside,-
101.425248,Click,MainView,120,"(28.70406806921125, 119.07693402084996, 137.4936679326949)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712735,101,inside,11,120,inside,-
102.867318,Rotate,MainView,-,"(30.98030971138033, 120.41302158562044, 136.6935842434181)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.02351529712737,101,inside,11,120,inside,-
102.950671,Rotate,MainView,-,"(42.99154109276322, 126.9125773110433, 131.8977503702002)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971274,101,inside,11,120,inside,-
103.076640,Rotate,MainView,-,"(39.933752337122165, 130.15776383908397, 128.65082337458418)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971274,101,inside,11,120,inside,-
103.168324,Rotate,MainView,-,"(46.820881868709485, 133.4647609331014, 125.47652428285195)","(46.41454165416547, 19.19372731951743, 16.328014666940746)",158.0235152971274,101,inside,11,120,inside,-
