Time,Motion,Target,Details,Cam_Position,Cam_FocalPoint,Cam_Distance,Sister1,inside/outside_1,Number_of_neighbors,Sister2,inside/outside_2,Sister2_in_Neighborhood
42.660153,Rotate,MainView,-,"(65.21526153062774, -361.182087363843, 722.5231612070576)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277527,116,outside,7,105,outside,-
42.677034,Rotate,MainView,-,"(68.41779503468497, -360.1540844575708, 723.7131162573222)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277527,116,outside,7,105,outside,-
42.716343,Rotate,MainView,-,"(-23.37012944985979, -386.475263050939, 684.0519814242881)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277528,116,outside,7,105,outside,-
42.805248,Rotate,MainView,-,"(-23.37012944985979, -386.475263050939, 684.0519814242881)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277528,116,outside,7,105,outside,-
42.814457,Rotate,MainView,-,"(-193.11435595628933, -416.10580788110923, 577.0342923745102)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.673978427753,116,outside,7,105,outside,-
42.819178,Rotate,MainView,-,"(-190.30381251889574, -415.8473837967507, 579.2167374301097)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277529,116,outside,7,105,outside,-
42.827091,Rotate,MainView,-,"(-187.4862762090331, -415.57948585670516, 581.3889997710548)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277529,116,outside,7,105,outside,-
42.843877,Rotate,MainView,-,"(-187.4862762090331, -415.57948585670516, 581.3889997710548)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277529,116,outside,7,105,outside,-
42.860284,Rotate,MainView,-,"(-184.66180066853138, -415.3021191613632, 583.5510380406018)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277529,116,outside,7,105,outside,-
42.877014,Rotate,MainView,-,"(-181.83043967133352, -415.0152889913868, 585.7028110766587)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277529,116,outside,7,105,outside,-
42.893790,Rotate,MainView,-,"(-178.99224712247153, -414.719000807609, 587.8442779125684)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277528,116,outside,7,105,outside,-
42.910368,Rotate,MainView,-,"(-173.29558363916922, -414.09807314220825, 592.0961300991712)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277527,116,outside,7,105,outside,-
42.927004,Rotate,MainView,-,"(-170.43722116099005, -413.77344548215314, 594.2064345007275)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277526,116,outside,7,105,outside,-
42.943879,Rotate,MainView,-,"(-164.70070682604637, -413.09589340942915, 598.3955990353456)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277524,116,outside,7,105,outside,-
42.961330,Rotate,MainView,-,"(-158.93817090998573, -412.3806556309712, 602.5425723606454)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277523,116,outside,7,105,outside,-
42.977021,Rotate,MainView,-,"(-147.33679164042098, -410.8373436951221, 610.7086853880662)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277523,116,outside,7,105,outside,-
42.993814,Rotate,MainView,-,"(-144.42087137234705, -410.4280507207146, 612.7233546147384)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277523,116,outside,7,105,outside,-
43.010359,Rotate,MainView,-,"(-138.57072848539573, -409.5813607044607, 616.7201930206536)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277522,116,outside,7,105,outside,-
43.027032,Rotate,MainView,-,"(-135.63661724480613, -409.14397978237184, 618.7022861058547)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277522,116,outside,7,105,outside,-
43.044140,Rotate,MainView,-,"(-135.63661724480613, -409.14397978237184, 618.7022861058547)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277522,116,outside,7,105,outside,-
43.060370,Rotate,MainView,-,"(-132.69655391634444, -408.69725262774557, 620.6734447284717)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277521,116,outside,7,105,outside,-
43.077231,Rotate,MainView,-,"(-129.7505944745785, -408.24118774562305, 622.6336313604862)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277521,116,outside,7,105,outside,-
43.094080,Rotate,MainView,-,"(-117.90891897226051, -406.3237272616866, 630.3639147482138)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277521,116,outside,7,105,outside,-
43.110316,Rotate,MainView,-,"(-108.96851237709235, -404.7880289150946, 636.0446137394231)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277521,116,outside,7,105,outside,-
43.127513,Rotate,MainView,-,"(-187.4862762090327, -415.5794858567051, 581.3889997710539)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277521,116,outside,7,105,outside,-
43.143777,Rotate,MainView,-,"(-193.11435595628882, -416.1058078811092, 577.0342923745092)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.673978427752,116,outside,7,105,outside,-
43.161701,Rotate,MainView,-,"(-144.42087137234694, -410.4280507207145, 612.7233546147381)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.673978427752,116,outside,7,105,outside,-
43.177841,Rotate,MainView,-,"(-138.57072848539562, -409.58136070446056, 616.7201930206534)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.673978427752,116,outside,7,105,outside,-
43.193719,Rotate,MainView,-,"(-132.69655391634439, -408.6972526277453, 620.6734447284716)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277519,116,outside,7,105,outside,-
43.210924,Rotate,MainView,-,"(-123.84121170960442, -407.3010797077719, 626.5209395857964)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277519,116,outside,7,105,outside,-
43.227361,Rotate,MainView,-,"(-120.87790089252593, -406.8170544503458, 628.447987170347)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277519,116,outside,7,105,outside,-
43.244130,Rotate,MainView,-,"(-117.90891897226047, -406.3237272616863, 630.3639147482136)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277519,116,outside,7,105,outside,-
43.261148,Rotate,MainView,-,"(-117.90891897226047, -406.3237272616863, 630.3639147482136)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277519,116,outside,7,105,outside,-
43.309261,Rotate,MainView,-,"(-439.4806105184191, -390.4764331035549, 300.36361659644757)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277518,116,outside,7,105,outside,-
43.438422,Rotate,MainView,-,"(-519.7129810713775, -59.84838334845631, -359.52560268514105)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277519,116,outside,7,105,outside,-
43.530344,Rotate,MainView,-,"(-122.95796979191297, 329.2765471990605, -674.9054030712049)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277521,116,outside,7,105,outside,-
43.637600,Rotate,MainView,-,"(256.667126222357, 514.059337349178, -645.0984500215649)","(176.99670855919797, 81.76674342976324, 44.36980362733933)",817.6739784277521,116,outside,7,105,outside,-
43.639013,Pan,MainView,-,"(282.7919993265955, 525.3875139777127, -634.9769304681905)","(203.12158166343642, 93.09492005829796, 54.49132318071372)",817.6739784277521,116,outside,7,105,outside,-
43.729447,Rotate,MainView,-,"(587.1786021911798, 592.1173180729329, -467.10966058076633)","(203.12158166343642, 93.09492005829796, 54.49132318071372)",817.6739784277521,116,outside,7,105,outside,-
43.730752,Pan,MainView,-,"(606.6715735358216, 593.5680363107995, -451.368982082518)","(222.61455300807825, 94.5456382961645, 70.23200167896202)",817.6739784277521,116,outside,7,105,outside,-
43.824816,Rotate,MainView,-,"(708.677582571461, 594.3645864019334, -356.9851391335018)","(222.61455300807825, 94.5456382961645, 70.23200167896202)",817.6739784277519,116,outside,7,105,outside,-
43.826235,Pan,MainView,-,"(715.3914920899144, 593.9105991659382, -349.87757839230426)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
44.498580,Rotate,MainView,-,"(215.2393677928272, 490.90718463966766, -637.453879573729)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
44.501351,Rotate,MainView,-,"(160.28536224777787, 467.11959367128213, -647.004236706392)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.673978427752,116,outside,7,105,outside,-
44.505210,Rotate,MainView,-,"(108.90541924231974, 442.85472994217537, -652.3544422508261)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.509164,Rotate,MainView,-,"(54.96273478695824, 415.21440587511483, -654.143523049202)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.513390,Rotate,MainView,-,"(1.9789972841513546, 385.8080255358856, -651.9097176717823)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.527670,Rotate,MainView,-,"(-142.75066701335987, 292.67683368358195, -623.1686685101633)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.544340,Rotate,MainView,-,"(-284.7265418862254, 177.59312078816015, -553.0299260461953)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
44.560885,Rotate,MainView,-,"(-369.87869800873193, 90.49861264058003, -479.0133865574211)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
44.578166,Rotate,MainView,-,"(-424.9978209679399, 20.774046574376314, -407.5030703986194)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277522,116,outside,7,105,outside,-
44.594010,Rotate,MainView,-,"(-442.4339716139761, -5.077033539324056, -378.1728293655022)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.611520,Rotate,MainView,-,"(-442.4339716139761, -5.077033539324056, -378.1728293655022)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.654062,Rotate,MainView,-,"(-442.4339716139761, -5.077033539324056, -378.1728293655022)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.657825,Rotate,MainView,-,"(-440.9303630509128, -7.894845907981182, -379.7628289207503)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.661269,Rotate,MainView,-,"(-440.9303630509128, -7.894845907981182, -379.7628289207503)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.677434,Rotate,MainView,-,"(-442.30090099799236, -10.037778814846702, -377.261135867266)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.694131,Rotate,MainView,-,"(-439.25537826982145, -15.667443318047471, -380.4150924170562)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
44.710939,Rotate,MainView,-,"(-441.95818371368443, -19.947106588057952, -375.385669184486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
44.727207,Rotate,MainView,-,"(-445.91647660240545, -26.350216401232654, -367.77701078402515)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
44.744275,Rotate,MainView,-,"(-455.9045018637197, -43.32131484153108, -347.1179693929947)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
44.761385,Rotate,MainView,-,"(-470.34946475421, -70.53317572729122, -312.4555112777929)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
44.777196,Rotate,MainView,-,"(-474.3432447512566, -78.80354165320882, -301.5326003356106)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
44.794379,Rotate,MainView,-,"(-488.9120537473078, -113.3349089105855, -253.86357464115474)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
44.811023,Rotate,MainView,-,"(-499.01666749712115, -144.79625426807905, -207.32985156135436)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
44.827328,Rotate,MainView,-,"(-502.74071900733156, -160.09985461314193, -183.52846338933492)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
44.844434,Rotate,MainView,-,"(-503.90750095786626, -165.75985161052068, -174.51943267582595)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
44.860548,Rotate,MainView,-,"(-504.2685183703411, -167.6366706795524, -171.50675605003744)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
44.877461,Rotate,MainView,-,"(-502.7260302628261, -170.44694859670705, -173.07266546890278)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
44.894209,Rotate,MainView,-,"(-499.59927189296496, -176.05234172242237, -176.19015212116875)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
44.910560,Rotate,MainView,-,"(-499.59927189296496, -176.05234172242237, -176.19015212116875)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
45.102595,Rotate,MainView,-,"(-499.59927189296496, -176.05234172242237, -176.19015212116875)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
45.105906,Rotate,MainView,-,"(-501.1696048930022, -173.25219008024843, -174.63380739991055)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
45.109467,Rotate,MainView,-,"(-502.72603026282604, -170.44694859670702, -173.07266546890276)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
45.113200,Rotate,MainView,-,"(-504.268518370341, -167.6366706795523, -171.5067560500374)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277524,116,outside,7,105,outside,-
45.127955,Rotate,MainView,-,"(-511.7708814552848, -153.5116105159326, -163.60674322586215)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
45.144050,Rotate,MainView,-,"(-528.3309956339522, -119.14357256730239, -144.1861016966029)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
45.160461,Rotate,MainView,-,"(-545.0235492521995, -78.31553794722439, -120.76510191329011)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277522,116,outside,7,105,outside,-
45.177233,Rotate,MainView,-,"(-550.2880273417027, -63.57024336848063, -112.2167373131137)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.194615,Rotate,MainView,-,"(-551.2964734110489, -60.611954605429, -110.49610720725533)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.210346,Rotate,MainView,-,"(-551.6430765222274, -62.484809542648705, -107.47927368367189)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.227155,Rotate,MainView,-,"(-551.6430765222274, -62.484809542648705, -107.47927368367189)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.244139,Rotate,MainView,-,"(-551.9748110610485, -64.35468348975863, -104.45892147585965)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.260833,Rotate,MainView,-,"(-552.291670711765, -66.2215408470542, -101.43510808697091)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277523,116,outside,7,105,outside,-
45.277743,Rotate,MainView,-,"(-552.5936494418258, -68.08534607226235, -98.40789108605385)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.293797,Rotate,MainView,-,"(-553.1529414264421, -71.80365824854066, -92.34347684722962)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.673978427752,116,outside,7,105,outside,-
45.310858,Rotate,MainView,-,"(-553.4102440328845, -73.65809440830681, -89.30639506702789)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.673978427752,116,outside,7,105,outside,-
45.327224,Rotate,MainView,-,"(-553.8801379807772, -77.35735034280845, -83.22277129224055)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.343670,Rotate,MainView,-,"(-554.0927203761241, -79.20209968904331, -80.17634512108225)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
45.360497,Rotate,MainView,-,"(-554.290387561426, -81.04354977206147, -77.12692007409865)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.377098,Rotate,MainView,-,"(-554.7938616443228, -86.54775417433346, -67.96123252360698)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.394243,Rotate,MainView,-,"(-555.0548735644225, -90.20008642527672, -61.83684562117706)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.410839,Rotate,MainView,-,"(-555.3343855494854, -95.65218343236418, -52.63053844604482)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.427098,Rotate,MainView,-,"(-555.4460355814986, -99.2689101926559, -46.480530735796734)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
45.444393,Rotate,MainView,-,"(-554.4375500113111, -102.22683096935172, -48.201770223804886)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277521,116,outside,7,105,outside,-
46.376350,ZoomIn,MainView,-,"(-418.4120437030903, -68.15502830307119, -26.41360505419121)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",675.7636185353321,116,outside,7,105,outside,-
46.410435,ZoomIn,MainView,-,"(-305.9942698946434, -39.99651370283934, -8.406856980130314)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",558.4823293680429,116,outside,7,105,outside,-
46.443653,ZoomIn,MainView,-,"(-213.08701881328233, -16.72501403322626, 6.4747529984324075)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",461.5556441058205,116,outside,7,105,outside,-
46.476834,ZoomIn,MainView,-,"(-136.30416667992614, 2.5076303218258715, 18.773604220385053)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",381.4509455420004,116,outside,7,105,outside,-
47.020870,ZoomOut,MainView,-,"(-213.08701881328233, -16.725014033226245, 6.4747529984324075)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",461.5556441058205,116,outside,7,105,outside,-
47.043625,ZoomOut,MainView,-,"(-305.9942698946434, -39.99651370283934, -8.406856980130314)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",558.4823293680429,116,outside,7,105,outside,-
47.076881,ZoomOut,MainView,-,"(-418.4120437030902, -68.15502830307116, -26.413605054191194)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",675.763618535332,116,outside,7,105,outside,-
47.110306,ZoomOut,MainView,-,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.348330,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.422828,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.438278,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.516042,Scroll,ExplosionBar,-5,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.591194,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.668532,Scroll,ExplosionBar,-3,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.745745,Scroll,ExplosionBar,-5,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.826573,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.903053,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
48.988260,Scroll,ExplosionBar,-3,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
49.006066,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
49.083514,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
49.158387,Scroll,ExplosionBar,-4,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
49.234358,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
49.246163,Scroll,ExplosionBar,-2,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
49.324007,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
49.402800,Scroll,ExplosionBar,-2,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
49.485388,Scroll,ExplosionBar,-1,"(-554.437550011311, -102.22683096935168, -48.20177022380486)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",817.6739784277519,116,outside,7,105,outside,-
49.988009,ZoomIn,MainView,-,"(-418.4120437030902, -68.15502830307116, -26.41360505419118)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",675.763618535332,116,outside,7,105,outside,-
50.043859,ZoomIn,MainView,-,"(-305.9942698946434, -39.99651370283934, -8.406856980130314)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",558.4823293680429,116,outside,7,105,outside,-
50.077977,ZoomIn,MainView,-,"(-213.08701881328233, -16.72501403322626, 6.4747529984324075)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",461.5556441058205,116,outside,7,105,outside,-
50.111105,ZoomIn,MainView,-,"(-136.30416667992614, 2.5076303218258715, 18.773604220385053)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",381.4509455420004,116,outside,7,105,outside,-
50.143764,ZoomIn,MainView,-,"(-72.84726409037557, 18.40237772269539, 28.937944073238484)","(229.32846252653172, 94.09165106016926, 77.33956242015954)",315.24871532396725,116,outside,7,105,outside,-
50.890037,Pan,MainView,-,"(-72.84726409037559, 18.402377722695398, 28.937944073238477)","(229.32846252653172, 94.09165106016926, 77.33956242015952)",315.24871532396725,116,outside,7,105,outside,-
50.894096,Pan,MainView,-,"(-72.8186024603285, 18.371152629660166, 28.807835938451802)","(229.3571241565788, 94.06042596713402, 77.20945428537286)",315.24871532396725,116,outside,7,105,outside,-
50.897402,Pan,MainView,-,"(-72.81860246032858, 18.371152629660173, 28.807835938451795)","(229.35712415657872, 94.06042596713402, 77.20945428537286)",315.24871532396725,116,outside,7,105,outside,-
50.911035,Pan,MainView,-,"(-72.78994083028148, 18.33992753662495, 28.67772780366512)","(229.38578578662583, 94.02920087409879, 77.07934615058619)",315.24871532396725,116,outside,7,105,outside,-
50.927684,Pan,MainView,-,"(-72.73372637234269, 18.228533266912862, 28.500971454647107)","(229.4420002445646, 93.9178066043867, 76.90258980156818)",315.24871532396725,116,outside,7,105,outside,-
50.943955,Pan,MainView,-,"(-72.53863897279004, 17.765237197458248, 28.007514113917154)","(229.63708764411726, 93.45451053493208, 76.40913246083824)",315.24871532396725,116,outside,7,105,outside,-
50.961042,Pan,MainView,-,"(-72.20135222515728, 17.09687157918586, 26.946976019809213)","(229.97437439175002, 92.7861449166597, 75.3485943667303)",315.24871532396725,116,outside,7,105,outside,-
50.977368,Pan,MainView,-,"(-71.94894156551038, 16.571125323660766, 26.193302409505925)","(230.22678505139692, 92.2603986611346, 74.594920756427)",315.24871532396725,116,outside,7,105,outside,-
50.993993,Pan,MainView,-,"(-71.92027993546326, 16.53990023062554, 26.063194274719258)","(230.25544668144403, 92.22917356809938, 74.46481262164033)",315.24871532396725,116,outside,7,105,outside,-
51.011203,Pan,MainView,-,"(-71.666760473661, 16.063098058742014, 25.2260607438606)","(230.50896614324628, 91.75237139621586, 73.62767909078167)",315.24871532396725,116,outside,7,105,outside,-
51.027311,Pan,MainView,-,"(-71.32947372602834, 15.394732440469589, 24.165522649752617)","(230.84625289087893, 91.08400577794345, 72.56714099667369)",315.24871532396713,116,outside,7,105,outside,-
51.043846,Pan,MainView,-,"(-70.93597252045677, 14.61497255248512, 22.928228206626656)","(231.2397540964505, 90.30424588995898, 71.32984655354772)",315.24871532396713,116,outside,7,105,outside,-
51.060732,Pan,MainView,-,"(-70.6262386007158, 14.026776110889529, 21.91433832674999)","(231.54948801619148, 89.71604944836338, 70.31595667367105)",315.24871532396713,116,outside,7,105,outside,-
51.077134,Pan,MainView,-,"(-70.31761348313017, 13.389635585652364, 20.983908367428697)","(231.8581131337771, 89.07890892312622, 69.38552671434977)",315.24871532396713,116,outside,7,105,outside,-
51.094147,Pan,MainView,-,"(-70.12141728142207, 12.97528359983935, 20.40699110614341)","(232.0543093354852, 88.66455693731321, 68.80860945306448)",315.24871532396713,116,outside,7,105,outside,-
51.110487,Pan,MainView,-,"(-69.98254433980823, 12.62338180009678, 20.09029011443144)","(232.19318227709903, 88.31265513757063, 68.49190846135251)",315.24871532396713,116,outside,7,105,outside,-
51.127333,Pan,MainView,-,"(-69.92632988186939, 12.51198753038473, 19.913533765413455)","(232.24939673503786, 88.20126086785858, 68.31515211233452)",315.24871532396713,116,outside,7,105,outside,-
51.144037,Pan,MainView,-,"(-69.87011542393063, 12.40059326067265, 19.73677741639544)","(232.30561119297664, 88.0898665981465, 68.13839576331651)",315.24871532396713,116,outside,7,105,outside,-
